claim_id,door_damaged,bonnet_damaged,bumper_damaged,dickey_damaged,fender_damaged,light_damaged,windshield_damaged,severity,total_parts_damaged,damage_score,estimated_repair_cost,insurance_payout
CLM008664,1,0,0,0,1,1,0,medium,3,3.904,50133.19,40928.45
CLM008665,1,0,0,0,1,1,0,low,3,3.204,21448.47,9977.81
CLM008666,1,0,0,0,0,0,0,low,1,1.225,20213.72,16390.94
CLM008667,0,1,1,0,1,1,0,high,4,9.312,85549.78,73508.44
CLM008668,1,1,0,0,1,0,0,low,3,2.741,31862.1,20497.79
CLM008669,1,0,0,0,0,0,0,medium,1,1.683,22460.45,12847.9
CLM008670,0,0,1,0,0,0,0,low,1,0.937,6317.8,1914.45
CLM008671,0,0,0,0,1,0,0,low,1,0.712,10630.09,1138.73
CLM008672,1,0,0,0,1,1,0,high,3,5.884,60889.68,43741.32
CLM008673,0,0,0,1,0,1,0,low,2,2.429,19502.46,12602.72
CLM008674,0,1,1,1,0,0,0,high,3,9.756,123857.94,111261.35
CLM008675,1,0,0,0,1,0,0,low,2,2.145,18634.46,0.0
CLM008676,0,0,1,0,1,1,0,medium,3,4.168,46182.85,30707.79
CLM008677,1,0,1,1,1,0,1,high,5,11.197,190119.02,158401.19
CLM008678,0,0,1,1,1,0,0,low,3,2.573,37614.41,23765.11
CLM008679,0,0,1,0,0,0,0,low,1,0.774,10122.85,2348.53
CLM008680,1,0,0,0,0,0,0,low,1,0.814,12627.81,0.0
CLM008681,1,0,0,0,0,0,0,low,1,1.201,17590.25,13603.93
CLM008682,1,0,0,0,0,1,0,low,2,1.538,14775.99,7732.94
CLM008683,0,0,1,0,0,1,0,low,2,1.694,26174.35,21653.33
CLM008684,0,1,1,0,1,1,0,low,4,3.477,57240.66,25982.7
CLM008685,0,1,1,0,1,1,0,high,4,13.042,203568.41,135173.59
CLM008686,1,0,0,0,1,0,0,low,2,2.039,26916.75,17009.6
CLM008687,1,0,0,0,0,0,0,low,1,1.211,11477.29,6644.24
CLM008688,1,0,1,1,0,0,0,high,3,5.415,73620.81,46660.98
CLM008689,0,1,1,0,0,1,0,high,3,8.831,108516.27,76704.09
CLM008690,0,1,1,0,0,1,1,high,4,10.236,141607.67,114417.12
CLM008691,0,0,1,0,0,0,0,low,1,0.678,6671.41,3332.23
CLM008692,0,0,1,1,0,1,0,medium,3,4.553,50471.93,37254.36
CLM008693,1,0,0,0,1,0,0,medium,2,2.461,26748.81,4819.6
CLM008694,0,1,1,0,1,1,0,medium,4,5.684,72554.95,59590.62
CLM008695,0,0,1,0,0,0,0,low,1,0.822,13102.51,0.0
CLM008696,1,0,0,0,0,0,0,low,1,1.052,13504.71,6991.22
CLM008697,1,0,1,0,1,0,0,medium,3,3.401,43289.64,36671.17
CLM008698,1,1,0,0,0,0,0,medium,2,4.363,46653.25,19864.82
CLM008699,0,1,1,1,0,0,0,high,3,7.522,118483.99,87086.05
CLM008700,1,0,1,0,1,1,0,medium,4,5.075,87118.01,62296.18
CLM008701,1,0,1,0,0,1,1,high,4,13.741,279379.68,203125.68
CLM008702,0,1,1,0,1,0,0,high,3,7.95,134541.66,72598.7
CLM008703,0,0,1,0,0,0,0,low,1,0.838,10696.6,0.0
CLM008704,0,0,1,0,1,1,0,low,3,2.19,29107.06,11183.59
CLM008705,1,0,1,1,0,1,0,medium,4,5.815,91499.11,60210.12
CLM008706,1,0,0,1,0,0,0,low,2,2.119,17611.95,5848.97
CLM008707,1,0,0,0,1,0,0,low,2,2.007,21728.2,16959.8
CLM008708,1,0,0,0,1,1,0,low,3,3.157,54481.81,42578.98
CLM008709,0,1,1,0,1,0,0,medium,3,4.539,39616.96,23549.08
CLM008710,1,0,0,0,0,0,0,low,1,0.907,14994.8,3865.13
CLM008711,0,1,1,0,0,0,0,high,2,4.95,75007.76,51654.64
CLM008712,0,0,1,1,0,0,0,medium,2,3.331,58267.69,31041.79
CLM008713,0,0,0,0,0,0,1,low,1,1.277,12259.49,7217.16
CLM008714,0,1,1,0,0,0,1,medium,3,6.303,76788.54,40109.3
CLM008715,1,0,1,0,1,1,0,high,4,11.589,156191.44,112507.28
CLM008716,0,1,1,0,0,0,1,low,3,3.417,47212.45,34426.54
CLM008717,0,0,1,1,0,0,0,low,2,2.098,26555.56,13319.09
CLM008718,0,1,1,0,1,1,0,high,4,7.548,102305.17,70598.22
CLM008719,0,0,1,1,0,1,0,medium,3,4.043,68480.46,58232.98
CLM008720,1,1,0,0,1,0,0,high,3,6.884,79770.45,54952.22
CLM008721,1,1,0,0,1,1,0,high,4,7.53,105112.92,58490.65
CLM008722,1,0,0,0,1,1,0,medium,3,3.884,45730.0,36087.09
CLM008723,0,0,1,0,0,1,0,medium,2,3.361,49627.89,36091.96
CLM008724,0,1,1,0,1,1,0,medium,4,4.599,85193.83,67020.69
CLM008725,0,0,1,1,0,1,0,medium,3,5.888,78401.22,71265.51
CLM008726,1,0,0,0,0,0,0,low,1,1.327,21858.18,9886.83
CLM008727,1,0,0,1,1,0,0,high,3,7.655,104798.61,74644.22
CLM008728,1,1,0,0,1,1,0,high,4,10.713,210861.44,181598.9
CLM008729,1,0,0,0,1,1,0,high,3,5.684,85135.53,71669.5
CLM008730,0,0,1,0,0,0,1,high,2,4.247,41837.8,35585.55
CLM008731,0,0,1,1,0,1,0,medium,3,4.409,44093.45,33248.2
CLM008732,0,0,1,0,0,1,1,medium,3,5.041,48934.62,32567.28
CLM008733,0,0,1,1,0,0,0,medium,2,3.753,49459.2,32788.97
CLM008734,0,0,1,0,0,1,1,medium,3,4.639,52248.02,39690.29
CLM008735,0,0,1,0,0,1,0,low,2,1.741,14802.95,7587.75
CLM008736,1,0,1,0,0,1,0,medium,3,4.302,53875.46,36837.02
CLM008737,1,1,1,0,0,0,0,medium,3,5.378,59606.18,46568.41
CLM008738,0,0,0,0,1,0,0,low,1,0.602,10726.74,34.78
CLM008739,0,0,1,0,0,0,1,low,2,2.157,36201.32,20955.24
CLM008740,1,0,1,0,0,1,0,medium,3,4.275,36758.0,19266.55
CLM008741,0,1,1,0,0,0,0,medium,2,3.751,58329.11,35337.84
CLM008742,0,0,0,0,1,0,0,low,1,0.604,9392.22,0.0
CLM008743,0,0,1,0,0,1,1,high,3,10.792,116314.93,82871.07
CLM008744,0,1,0,0,1,1,0,high,3,9.253,176979.29,164339.75
CLM008745,0,1,1,0,1,0,0,low,3,2.651,37905.69,27178.75
CLM008746,1,0,1,1,1,1,0,medium,5,5.211,96912.75,81344.39
CLM008747,0,0,1,1,0,1,0,medium,3,4.837,45331.01,28819.51
CLM008748,1,1,1,0,1,1,0,high,5,16.337,100052.7,89653.99
CLM008749,1,0,1,0,0,0,0,low,2,2.274,40073.29,32086.12
CLM008750,0,1,1,0,0,1,0,medium,3,5.174,87396.51,72391.84
CLM008751,1,0,1,0,1,0,0,medium,3,2.811,35496.98,18417.25
CLM008752,0,0,1,0,0,0,0,low,1,1.001,20561.67,13811.13
CLM008753,0,0,1,1,0,0,0,low,2,2.243,17664.03,7877.6
CLM008754,0,1,1,0,1,1,0,high,4,6.629,82713.35,54529.01
CLM008755,0,0,1,0,1,0,0,low,2,1.837,22660.31,2033.49
CLM008756,1,1,1,0,1,0,1,high,5,11.456,240139.7,176590.27
CLM008757,0,0,1,1,0,0,0,low,2,1.72,28346.9,20798.13
CLM008758,0,1,1,0,0,1,0,medium,3,4.612,65274.08,54164.07
CLM008759,1,0,1,0,0,1,1,medium,4,7.755,135291.07,114752.5
CLM008760,0,1,1,0,0,0,1,medium,3,4.151,57374.86,49290.34
CLM008761,0,1,1,0,1,1,0,low,4,3.249,31605.59,20597.27
CLM008762,0,0,1,1,1,0,0,low,3,3.279,54014.48,36806.15
CLM008763,0,0,1,0,0,0,0,medium,1,1.88,26523.74,15571.21
CLM008764,1,0,1,0,0,0,0,low,2,2.016,27848.89,14412.3
CLM008765,1,0,0,0,1,0,0,medium,2,2.856,43078.72,28810.85
CLM008766,0,0,1,1,0,1,0,medium,3,4.906,82928.08,65061.0
CLM008767,1,0,0,0,0,0,0,low,1,0.976,11709.88,0.0
CLM008768,1,0,0,0,1,1,0,medium,3,5.049,83773.88,51994.64
CLM008769,0,0,1,1,0,0,0,medium,2,2.59,19866.53,13039.27
CLM008770,0,1,1,0,1,0,0,medium,3,3.853,58611.56,49365.84
CLM008771,1,0,0,1,1,1,0,medium,4,6.755,73435.11,54405.7
CLM008772,1,0,0,0,0,0,0,medium,1,1.614,25642.96,15591.25
CLM008773,1,0,0,0,1,1,0,medium,3,4.372,47645.45,35639.75
CLM008774,0,0,1,0,1,0,1,medium,3,4.94,99994.71,85896.83
CLM008775,0,1,1,1,0,1,0,medium,4,6.55,81434.32,57798.01
CLM008776,0,0,1,0,1,1,0,low,3,2.313,20846.65,2958.01
CLM008777,1,0,1,0,1,0,0,low,3,2.736,46317.88,34842.83
CLM008778,0,0,1,1,0,0,0,low,2,2.367,34422.34,18287.46
CLM008779,0,1,1,0,1,1,0,high,4,10.446,153082.22,106252.61
CLM008780,0,1,1,0,1,1,0,medium,4,4.466,55017.5,40070.2
CLM008781,0,1,1,1,1,1,1,high,6,19.458,300388.47,231011.17
CLM008782,0,1,1,0,1,1,0,high,4,9.712,133849.08,99977.77
CLM008783,1,0,0,0,1,0,0,low,2,1.3,13263.75,7546.61
CLM008784,0,0,1,0,1,0,0,low,2,1.377,20122.86,15462.72
CLM008785,1,0,0,0,1,0,0,medium,2,3.109,43534.3,29094.54
CLM008786,0,0,1,1,0,1,0,high,3,8.523,129558.1,83602.5
CLM008787,1,0,0,0,0,0,0,low,1,0.946,16674.54,8779.54
CLM008788,0,0,1,1,0,0,0,medium,2,3.36,59279.71,37799.5
CLM008789,1,0,1,0,1,0,0,medium,3,3.989,34941.22,26031.88
CLM008790,0,0,1,0,0,1,0,high,2,4.591,67978.42,46357.19
CLM008791,1,0,0,0,1,0,0,medium,2,2.707,22911.3,13874.36
CLM008792,1,0,0,1,1,1,0,high,4,12.1,134152.35,100560.74
CLM008793,1,1,1,0,0,0,0,high,3,9.186,139049.27,119896.01
CLM008794,0,1,1,1,0,0,0,low,3,3.276,62752.45,43896.09
CLM008795,1,0,0,0,0,0,0,medium,1,1.788,36488.47,27774.0
CLM008796,0,0,1,1,1,1,0,high,4,9.39,123268.64,113930.46
CLM008797,1,0,1,0,1,0,0,low,3,2.986,33386.26,26265.39
CLM008798,1,0,0,0,0,0,0,low,1,1.158,12652.08,8171.12
CLM008799,0,0,1,1,0,0,0,low,2,1.807,17218.57,10470.4
CLM008800,1,1,1,0,1,1,0,high,5,12.912,151074.66,135785.65
CLM008801,1,0,0,1,0,0,0,low,2,1.76,29998.51,16282.89
CLM008802,0,0,0,0,0,0,1,medium,1,1.772,33003.06,20273.7
CLM008803,0,0,1,1,1,0,1,medium,4,7.252,101828.36,65766.01
CLM008804,1,0,0,0,0,0,0,medium,1,2.126,29993.1,7437.94
CLM008805,1,0,0,0,1,0,0,low,2,2.15,25256.39,9650.98
CLM008806,1,1,1,0,1,0,0,high,4,8.274,102607.53,69290.03
CLM008807,0,0,1,1,0,1,0,high,3,8.396,112642.9,79767.93
CLM008808,0,0,1,1,0,0,0,medium,2,2.342,16191.45,4964.9
CLM008809,1,0,0,1,1,1,0,high,4,8.299,67988.89,42907.42
CLM008810,0,0,1,0,0,0,0,low,1,0.688,6661.97,3592.01
CLM008811,0,1,1,0,1,1,0,high,4,7.632,131380.66,70329.03
CLM008812,0,1,1,0,0,1,0,low,3,2.616,55150.91,36325.19
CLM008813,0,1,0,0,0,1,0,low,2,1.795,21689.75,14746.81
CLM008814,0,1,1,0,1,0,0,high,3,8.168,106040.58,96785.73
CLM008815,0,0,1,0,0,0,0,low,1,0.937,8739.44,4778.91
CLM008816,0,0,1,0,1,0,0,low,2,1.417,14929.18,2227.38
CLM008817,1,0,0,0,1,0,0,medium,2,2.525,23201.09,5759.82
CLM008818,1,0,0,0,0,0,0,low,1,1.231,13031.4,6855.38
CLM008819,1,1,0,0,1,0,0,medium,3,4.086,47500.55,39454.56
CLM008820,1,0,0,0,1,0,0,medium,2,2.93,34921.52,15076.67
CLM008821,1,0,1,0,1,1,0,medium,4,4.824,45154.03,34888.62
CLM008822,0,1,1,0,0,1,0,high,3,6.504,69157.9,55996.16
CLM008823,0,1,1,0,1,1,0,high,4,10.836,111154.27,49433.49
CLM008824,0,1,1,0,1,0,0,medium,3,3.558,57765.17,40692.72
CLM008825,0,1,0,0,1,1,1,medium,4,9.525,179450.32,162494.96
CLM008826,0,0,1,0,1,1,0,medium,3,3.958,49785.02,38673.6
CLM008827,0,1,1,0,1,0,0,medium,3,4.058,72190.82,50685.62
CLM008828,1,0,0,0,1,0,0,high,2,4.697,53071.28,23066.66
CLM008829,1,0,1,0,0,0,0,low,2,1.831,29166.63,19719.88
CLM008830,1,1,1,1,0,1,1,high,6,19.777,359028.08,250366.22
CLM008831,0,1,1,1,0,1,0,high,4,9.542,141536.79,97158.89
CLM008832,0,1,1,0,1,1,0,medium,4,7.29,55651.74,31584.77
CLM008833,0,1,0,1,0,1,0,low,3,4.077,58479.51,44638.38
CLM008834,1,0,1,1,1,0,0,medium,4,5.382,112551.85,79528.78
CLM008835,1,0,1,1,1,0,0,medium,4,7.759,105538.4,80782.66
CLM008836,0,1,1,1,1,1,0,high,5,9.291,167784.47,111909.11
CLM008837,0,1,1,0,0,1,1,high,4,12.923,196681.73,175044.03
CLM008838,1,0,0,0,1,1,0,high,3,8.797,116500.18,99842.11
CLM008839,0,0,1,0,0,0,0,low,1,0.709,9100.31,4189.43
CLM008840,1,0,0,0,1,1,0,medium,3,3.779,42430.85,32302.28
CLM008841,0,1,1,1,0,0,0,medium,3,6.284,86566.52,61599.55
CLM008842,0,0,1,0,0,0,0,low,1,0.755,11260.87,0.0
CLM008843,0,0,1,0,0,0,0,medium,1,1.397,18055.89,7744.55
CLM008844,1,1,0,0,1,0,0,medium,3,4.819,64689.13,43901.18
CLM008845,1,0,0,1,1,1,0,medium,4,5.224,84125.4,71581.43
CLM008846,0,1,1,1,0,0,1,medium,4,7.539,123012.59,97563.3
CLM008847,1,0,0,0,1,1,0,high,3,11.161,132712.88,96773.71
CLM008848,0,1,1,0,1,0,0,high,3,7.786,76657.21,57038.96
CLM008849,0,0,1,0,1,1,0,medium,3,3.813,67964.99,59486.41
CLM008850,1,0,0,0,1,0,0,low,2,1.885,17130.68,3802.01
CLM008851,0,1,1,0,1,1,0,high,4,13.126,176538.13,145264.57
CLM008852,1,0,1,0,1,0,0,low,3,3.013,37477.02,31976.35
CLM008853,0,0,1,1,0,0,0,medium,2,3.774,44465.86,21608.58
CLM008854,0,1,1,0,1,0,0,medium,3,5.136,57897.78,47539.64
CLM008855,0,1,1,0,0,1,0,high,3,9.332,137089.31,98732.67
CLM008856,0,0,1,0,1,0,0,medium,2,2.489,30873.69,8622.33
CLM008857,0,1,1,0,1,1,0,high,4,10.908,187756.64,156460.05
CLM008858,1,1,1,0,1,1,0,medium,5,5.623,50263.28,44584.13
CLM008859,0,0,1,1,0,1,1,medium,4,5.847,52841.79,46400.86
CLM008860,0,1,1,0,1,1,0,medium,4,5.702,96767.54,79266.6
CLM008861,1,0,1,0,0,0,0,medium,2,2.398,22486.22,13122.51
CLM008862,1,1,1,1,1,1,0,high,6,13.467,144395.09,84331.21
CLM008863,0,0,1,0,0,0,0,medium,1,1.773,12861.14,7700.41
CLM008864,0,0,1,0,0,0,0,low,1,0.731,11988.31,0.0
CLM008865,0,1,1,0,0,1,0,high,3,6.69,67757.78,52807.76
CLM008866,0,0,1,1,0,1,0,medium,3,4.346,65662.05,52941.68
CLM008867,0,1,1,0,1,0,0,high,3,6.048,72280.73,56293.52
CLM008868,1,0,1,1,1,0,0,high,4,9.955,130314.15,89948.07
CLM008869,1,0,0,0,1,0,0,low,2,1.975,28451.26,18419.81
CLM008870,0,1,1,0,1,1,0,medium,4,7.071,69927.82,53302.65
CLM008871,0,1,1,0,1,0,0,medium,3,4.945,56979.98,40522.95
CLM008872,0,0,1,0,0,0,0,low,1,0.878,15525.08,11128.59
CLM008873,0,0,1,1,0,1,0,medium,3,3.31,30895.95,21072.46
CLM008874,0,1,1,0,0,1,1,high,4,14.136,187767.9,138130.32
CLM008875,1,0,0,0,1,1,0,medium,3,3.929,62602.62,39312.81
CLM008876,0,0,1,0,0,0,0,low,1,0.668,8516.7,4113.55
CLM008877,0,1,1,0,1,1,0,high,4,9.276,89355.45,59063.78
CLM008878,1,0,1,0,1,1,0,medium,4,6.918,55450.11,43724.29
CLM008879,0,1,0,0,0,0,1,low,2,2.734,33658.92,27541.54
CLM008880,0,0,1,1,0,0,0,medium,2,3.66,29721.7,21527.67
CLM008881,1,0,0,0,1,0,0,medium,2,2.327,33643.22,25476.93
CLM008882,1,1,0,0,1,0,0,medium,3,5.191,68262.27,52664.86
CLM008883,0,1,1,0,0,0,0,low,2,2.516,24538.75,15881.41
CLM008884,0,0,1,1,0,1,0,medium,3,5.433,74720.53,49271.92
CLM008885,0,1,1,0,0,0,1,high,3,9.59,114030.22,81311.49
CLM008886,0,1,1,0,0,1,1,high,4,8.501,155962.33,101367.68
CLM008887,1,0,0,0,1,0,0,low,2,1.39,16054.46,9077.25
CLM008888,0,0,1,1,0,1,0,low,3,2.229,18149.33,2918.05
CLM008889,1,0,1,0,0,1,0,low,3,3.081,48961.84,41998.49
CLM008890,0,1,1,0,0,1,0,medium,3,4.473,41885.06,28932.91
CLM008891,0,1,1,1,0,0,0,medium,3,5.311,102795.33,94962.99
CLM008892,1,1,0,0,1,1,0,high,4,15.142,206035.77,164858.77
CLM008893,0,1,1,0,1,0,0,low,3,2.766,41823.37,34372.99
CLM008894,1,0,1,1,0,1,0,high,4,10.629,172862.83,117751.76
CLM008895,0,1,1,0,1,1,0,high,4,10.558,178320.28,126978.28
CLM008896,1,0,0,0,0,1,0,medium,2,2.544,40973.83,25681.58
CLM008897,0,1,1,0,0,0,0,medium,2,3.688,73971.27,66624.89
CLM008898,0,0,1,1,1,1,0,low,4,3.381,47362.71,28019.74
CLM008899,0,0,1,0,0,0,0,low,1,0.771,8986.07,0.0
CLM008900,1,1,0,0,1,1,0,high,4,10.946,117764.5,85097.25
CLM008901,0,1,0,0,1,1,0,low,3,2.98,27985.6,17654.53
CLM008902,1,1,1,0,1,0,0,medium,4,6.359,107617.65,85842.41
CLM008903,0,0,1,1,0,0,0,medium,2,3.448,44138.58,28469.48
CLM008904,1,0,0,0,1,1,0,high,3,6.2,43144.62,24581.78
CLM008905,0,0,1,0,0,0,0,low,1,0.741,8939.8,0.0
CLM008906,1,0,0,0,0,1,0,low,2,1.612,10588.56,7019.47
CLM008907,0,1,1,0,1,1,0,high,4,11.552,115820.44,86084.61
CLM008908,0,1,1,0,1,1,0,high,4,10.048,130102.0,100222.68
CLM008909,0,0,1,0,1,0,0,medium,2,2.447,43765.08,38699.42
CLM008910,0,0,1,0,1,0,0,medium,2,2.504,20752.61,6985.75
CLM008911,0,0,1,0,0,0,0,low,1,0.932,12143.34,0.0
CLM008912,0,0,1,0,1,1,0,low,3,1.778,23365.09,17514.1
CLM008913,0,0,1,1,1,0,0,medium,3,4.602,37539.51,17458.18
CLM008914,1,0,0,1,0,0,0,high,2,7.599,81314.95,54174.69
CLM008915,0,1,1,0,1,1,0,high,4,10.341,123044.79,95689.75
CLM008916,0,1,0,0,0,0,0,low,1,0.99,12913.95,6985.83
CLM008917,0,0,1,0,0,0,0,low,1,0.741,10508.82,0.0
CLM008918,0,1,0,0,0,1,1,low,3,3.774,42723.6,24667.42
CLM008919,0,0,1,0,0,0,0,low,1,0.724,9581.84,0.0
CLM008920,0,1,1,0,1,1,0,medium,4,6.437,100985.89,84345.35
CLM008921,1,0,0,1,0,1,0,medium,3,5.106,63396.26,57991.42
CLM008922,1,0,0,0,1,1,0,high,3,7.051,80347.01,47952.3
CLM008923,1,1,0,0,1,0,0,medium,3,6.049,72853.63,52477.31
CLM008924,1,0,0,0,0,0,0,low,1,1.133,11944.41,6980.0
CLM008925,0,0,1,0,0,0,0,medium,1,1.413,16615.86,11689.42
CLM008926,1,0,0,0,1,1,0,low,3,2.949,42127.68,28558.52
CLM008927,1,1,0,1,1,0,0,medium,4,7.008,106979.92,82769.94
CLM008928,0,0,1,0,0,0,0,low,1,0.83,6239.15,0.0
CLM008929,0,1,1,0,1,0,0,medium,3,4.495,94044.13,72166.18
CLM008930,0,0,1,0,0,0,0,medium,1,1.227,16987.26,1992.35
CLM008931,1,1,1,0,1,1,0,high,5,12.428,228189.22,188463.77
CLM008932,0,0,1,1,0,1,0,low,3,2.27,35591.29,28506.25
CLM008933,1,1,0,0,0,1,1,high,4,14.689,151843.15,111746.28
CLM008934,1,0,1,0,1,1,0,low,4,3.175,35775.5,30786.18
CLM008935,1,0,1,0,0,0,0,low,2,1.841,18276.46,13416.04
CLM008936,0,0,0,0,1,0,0,low,1,1.064,17508.77,7.67
CLM008937,0,1,1,0,1,1,0,high,4,11.159,82267.57,59139.32
CLM008938,0,1,1,1,1,1,0,high,5,18.785,253650.27,229867.16
CLM008939,0,1,0,0,0,1,0,low,2,2.48,30120.24,13854.41
CLM008940,0,1,1,0,0,1,1,high,4,11.651,230746.98,190021.09
CLM008941,1,0,0,0,0,0,0,low,1,0.863,13650.51,7983.72
CLM008942,1,0,0,0,0,0,0,low,1,1.206,10876.46,0.0
CLM008943,0,1,1,1,1,1,0,medium,5,6.901,88520.94,80966.05
CLM008944,0,1,1,0,1,0,0,high,3,7.877,95563.55,71037.94
CLM008945,0,1,1,0,1,1,0,high,4,7.918,98218.87,80567.45
CLM008946,0,0,0,0,1,0,0,medium,1,1.243,15069.67,3068.11
CLM008947,0,1,1,0,0,1,1,medium,4,6.947,103617.19,81016.4
CLM008948,0,0,1,1,1,1,0,medium,4,5.829,49638.73,35573.14
CLM008949,0,0,1,1,1,1,0,medium,4,6.424,77910.51,63797.7
CLM008950,0,0,1,1,0,0,0,medium,2,3.609,29738.69,25190.77
CLM008951,0,0,1,0,0,0,0,medium,1,1.419,14639.15,7610.59
CLM008952,0,1,0,0,1,0,0,low,2,2.123,24293.7,14243.79
CLM008953,0,1,1,0,1,0,0,medium,3,5.559,61298.17,46404.05
CLM008954,1,1,1,0,0,1,0,medium,4,6.081,49502.58,30536.77
CLM008955,0,1,1,0,0,1,0,high,3,5.861,113265.02,76276.91
CLM008956,0,0,1,1,0,1,0,low,3,3.117,25504.13,17500.03
CLM008957,1,0,0,0,1,0,0,low,2,1.379,19619.47,16453.79
CLM008958,0,0,0,1,0,0,0,low,1,1.571,21185.03,10390.07
CLM008959,0,1,0,0,1,0,0,low,2,1.907,24196.01,12999.93
CLM008960,1,0,0,0,0,0,0,low,1,1.049,9888.07,6718.3
CLM008961,0,0,1,0,1,1,0,high,3,6.413,98840.03,69921.62
CLM008962,0,0,1,1,0,0,0,low,2,1.841,26980.44,14180.26
CLM008963,0,0,1,0,0,0,0,low,1,0.889,11687.17,869.52
CLM008964,1,0,0,0,1,0,0,low,2,1.864,15576.38,9735.18
CLM008965,1,1,1,1,1,1,1,high,7,20.152,312096.31,265621.66
CLM008966,1,0,0,0,1,1,0,medium,3,4.793,63652.04,50519.77
CLM008967,1,0,0,0,1,0,0,low,2,1.849,19170.46,10287.96
CLM008968,0,1,1,0,1,1,0,high,4,6.465,91449.72,62963.21
CLM008969,0,1,0,0,0,1,0,high,2,6.77,81384.64,59985.44
CLM008970,0,0,1,0,0,0,1,medium,2,3.596,50134.2,36678.34
CLM008971,0,1,1,0,1,1,0,high,4,14.503,141697.01,118970.59
CLM008972,1,0,0,0,0,0,0,low,1,0.98,12378.04,6193.57
CLM008973,0,0,1,1,0,1,0,medium,3,4.046,42661.12,30745.22
CLM008974,0,0,1,0,0,1,0,medium,2,2.048,26629.67,11797.13
CLM008975,1,1,1,0,1,0,0,low,4,3.946,48632.32,35459.87
CLM008976,0,1,0,0,0,0,0,low,1,1.156,11041.23,0.0
CLM008977,0,0,1,0,0,0,0,low,1,0.793,6874.33,0.0
CLM008978,0,1,1,0,0,0,0,low,2,1.688,26434.14,10230.78
CLM008979,1,0,0,0,1,0,0,medium,2,3.515,31591.27,21416.22
CLM008980,0,0,1,1,0,0,0,low,2,1.967,18896.71,14962.07
CLM008981,1,0,1,0,0,0,0,low,2,1.839,20858.86,3228.14
CLM008982,0,0,1,1,0,0,0,low,2,1.787,19731.8,12231.62
CLM008983,1,0,0,1,1,0,0,medium,3,5.851,84298.7,73511.92
CLM008984,0,0,1,1,0,0,0,medium,2,3.744,34683.05,21450.85
CLM008985,0,0,1,0,0,0,0,low,1,0.739,9623.76,6323.79
CLM008986,0,0,1,0,0,1,1,low,3,2.991,43152.51,36553.53
CLM008987,1,0,1,0,1,0,0,high,3,5.765,63196.05,40918.02
CLM008988,0,0,1,0,0,0,0,low,1,0.995,15133.66,3805.1
CLM008989,1,0,0,0,0,0,0,low,1,0.987,5984.33,0.0
CLM008990,1,0,0,0,1,1,0,low,3,2.132,30646.94,20683.58
CLM008991,1,0,0,0,1,1,0,low,3,2.361,33868.27,28774.97
CLM008992,1,0,0,0,1,0,0,high,2,5.343,42470.15,34301.61
CLM008993,0,0,1,0,1,0,0,high,2,4.433,39350.88,28556.14
CLM008994,1,0,0,0,1,0,0,medium,2,3.941,41823.79,25162.23
CLM008995,0,0,1,0,1,1,0,medium,3,2.825,35187.16,27713.85
CLM008996,0,1,1,0,0,1,0,low,3,3.635,35709.5,22441.98
CLM008997,1,1,1,0,0,0,1,high,4,14.137,181394.31,126073.94
CLM008998,0,1,1,0,1,0,0,high,3,7.253,82736.89,43723.83
CLM008999,0,1,1,0,1,1,0,high,4,9.325,100202.39,87856.32
CLM009000,0,0,1,1,0,1,0,high,3,8.323,100947.26,91438.71
CLM009001,0,1,1,0,1,1,0,high,4,9.28,98463.27,64833.0
CLM009002,1,0,0,0,1,0,1,high,3,8.584,148582.53,122827.78
CLM009003,0,1,1,1,0,0,0,medium,3,4.323,36805.95,27343.99
CLM009004,1,0,0,0,1,0,0,medium,2,2.572,37979.79,25736.01
CLM009005,0,0,1,1,0,1,0,medium,3,4.278,60555.25,52638.77
CLM009006,1,0,1,0,0,0,0,low,2,1.881,20274.27,10583.52
CLM009007,1,1,1,1,1,1,0,high,6,18.224,205697.15,158727.18
CLM009008,1,0,0,0,0,0,0,low,1,1.095,11462.16,0.0
CLM009009,1,1,0,0,1,1,0,high,4,10.513,102601.74,78756.62
CLM009010,0,0,1,0,0,1,0,medium,2,2.938,40872.56,34985.74
CLM009011,1,0,1,0,0,0,0,medium,2,3.016,29094.24,14594.59
CLM009012,0,0,0,0,1,0,0,medium,1,1.093,12568.9,7003.01
CLM009013,0,0,0,0,0,1,1,low,2,2.455,31288.95,20116.55
CLM009014,1,0,0,0,1,0,0,high,2,5.141,58369.93,40957.49
CLM009015,0,1,1,0,1,1,0,high,4,8.444,79748.45,63406.99
CLM009016,0,0,1,1,0,1,1,high,4,12.172,157659.87,120123.88
CLM009017,1,0,1,1,1,0,0,medium,4,6.954,118681.82,110416.74
CLM009018,0,0,1,0,0,0,0,low,1,0.766,7882.93,0.0
CLM009019,0,0,0,0,1,1,0,low,2,1.996,24636.85,13556.44
CLM009020,0,0,1,1,0,1,0,high,3,7.467,82509.26,55073.33
CLM009021,0,0,1,1,0,1,0,medium,3,4.199,52346.38,40872.19
CLM009022,0,1,1,0,0,1,0,high,3,7.508,95833.78,73469.06
CLM009023,0,1,0,0,1,1,0,medium,3,4.651,96928.87,75468.31
CLM009024,0,1,1,0,1,1,0,medium,4,5.357,83849.55,67149.05
CLM009025,1,0,1,0,0,0,0,medium,2,3.83,43613.39,30151.72
CLM009026,0,1,1,1,0,1,0,high,4,11.804,131887.09,77070.27
